"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","tissue"
"Gm47071",0.752637055549273,0.0112171904030038,0.333,0,1,"Gm47071","RM"
"Gm17039",0.752637055549273,0.0112171904030038,0.333,0,1,"Gm17039","RM"
"Gcnt4",0.752637055549273,0.0112171904030038,0.333,0,1,"Gcnt4","RM"
"3830408C21Rik",0.752637055549273,0.0112171904030038,0.333,0,1,"3830408C21Rik","RM"
"Hcn1",0.752637055549273,0.0112171904030038,0.333,0,1,"Hcn1","RM"
"Scara5",0.752637055549273,0.0112171904030038,0.333,0,1,"Scara5","RM"
"Gm48942",0.752637055549273,0.0112171904030038,0.333,0,1,"Gm48942","RM"
"Sdc2",0.752637055549273,0.0112171904030038,0.333,0,1,"Sdc2","RM"
"Col14a1",0.752637055549273,0.0112171904030038,0.333,0,1,"Col14a1","RM"
"Mei1",0.752637055549273,0.0112171904030038,0.333,0,1,"Mei1","RM"
"Plxnb2",0.752637055549273,0.0112171904030038,0.333,0,1,"Plxnb2","RM"
"Abat",0.752637055549273,0.0112171904030038,0.333,0,1,"Abat","RM"
"Gm26822",0.752637055549273,0.0112171904030038,0.333,0,1,"Gm26822","RM"
"Gm21859",0.752637055549273,0.0112171904030038,0.333,0,1,"Gm21859","RM"
"Gm49521",0.752637055549273,0.0112171904030038,0.333,0,1,"Gm49521","RM"
"Dgkg",0.752637055549273,0.0112171904030038,0.333,0,1,"Dgkg","RM"
"Tmem30c",0.752637055549273,0.0112171904030038,0.333,0,1,"Tmem30c","RM"
"Robo1",0.752637055549273,0.0112171904030038,0.333,0,1,"Robo1","RM"
"Bace2",0.752637055549273,0.0112171904030038,0.333,0,1,"Bace2","RM"
"Slc22a3",0.752637055549273,0.0112171904030038,0.333,0,1,"Slc22a3","RM"
"Vmn2r95",0.752637055549273,0.0112171904030038,0.333,0,1,"Vmn2r95","RM"
"Zfp947",0.752637055549273,0.0112171904030038,0.333,0,1,"Zfp947","RM"
"Prss27",0.752637055549273,0.0112171904030038,0.333,0,1,"Prss27","RM"
"C130040N14Rik",0.752637055549273,0.0112171904030038,0.333,0,1,"C130040N14Rik","RM"
"C4a",0.752637055549273,0.0112171904030038,0.333,0,1,"C4a","RM"
"Gm20442",0.752637055549273,0.0112171904030038,0.333,0,1,"Gm20442","RM"
"Gm20429",0.752637055549273,0.0112171904030038,0.333,0,1,"Gm20429","RM"
"C330008A17Rik",0.752637055549273,0.0112171904030038,0.333,0,1,"C330008A17Rik","RM"
"Pcdhgb5",0.752637055549273,0.0112171904030038,0.333,0,1,"Pcdhgb5","RM"
"AC132307.1",0.752637055549273,0.0112171904030038,0.333,0,1,"AC132307.1","RM"
"Cd248",0.752637055549273,0.0112171904030038,0.333,0,1,"Cd248","RM"
"Gm50203",0.752637055549273,0.0112171904030038,0.333,0,1,"Gm50203","RM"
"Gm5244",0.752637055549273,0.0112171904030038,0.333,0,1,"Gm5244","RM"
"B630019K06Rik",0.752637055549273,0.0112171904030038,0.333,0,1,"B630019K06Rik","RM"
"Fhl1",0.752637055549273,0.0112171904030038,0.333,0,1,"Fhl1","RM"
"Gpr19",0.752671716996923,-0.0214255612302208,0.667,0.333,1,"Gpr19","RM"
"Selenoi",0.752749004047798,0.157689052667776,1,1,1,"Selenoi","RM"
"Stk17b",0.752776605758482,0.197201099491341,1,1,1,"Stk17b","RM"
"Apopt1",0.752857284183937,0.0855647180999439,1,1,1,"Apopt1","RM"
"Erbb3",0.752976583156967,0.0629656624646793,0.667,0,1,"Erbb3","RM"
"Immt",0.753068451486119,0.107384019076923,1,1,1,"Immt","RM"
"Fbrsl1",0.753102118817422,0.132159991089647,1,1,1,"Fbrsl1","RM"
"Gm16174",0.753337930934971,-0.00816828405105152,1,0.333,1,"Gm16174","RM"
"H2-DMb1",0.753337930934971,-0.00816828405105152,1,0.333,1,"H2-DMb1","RM"
"Ints2",0.753483678881369,0.101025142698038,1,0.667,1,"Ints2","RM"
"Trappc2l",0.753502342603215,0.097772641349691,1,1,1,"Trappc2l","RM"
"Osbpl1a",0.753690374029071,0.0633678206606778,0.667,0,1,"Osbpl1a","RM"
"Msl2",0.753738587236231,0.0945155919888787,1,1,1,"Msl2","RM"
"Kdsr",0.753740155894334,0.0434032406833865,1,1,1,"Kdsr","RM"
"Thg1l",0.753744146509286,0.0921631923122426,1,1,1,"Thg1l","RM"
"Ythdc2",0.753819601957754,0.0434207030302415,1,1,1,"Ythdc2","RM"
"Papss1",0.753891231477163,0.0998388486432027,1,1,1,"Papss1","RM"
"Kdm1a",0.75394389107359,0.09131596904454,1,1,1,"Kdm1a","RM"
"Arl15",0.753963866985919,0.0844169521051426,1,0.667,1,"Arl15","RM"
"Cxcr4",0.753997988693548,0.232544268622255,1,1,1,"Cxcr4","RM"
"Ctcf",0.754086915192195,0.258948932960379,1,1,1,"Ctcf","RM"
"Tstd2",0.754276230670778,0.0166829024978901,1,1,1,"Tstd2","RM"
"Nif3l1",0.754850212349545,0.0854068191136554,1,0.667,1,"Nif3l1","RM"
"Nfe2l1",0.755118737095272,0.182937959819435,1,1,1,"Nfe2l1","RM"
"5430416N02Rik",0.755225224370343,0.0982957308590369,1,1,1,"5430416N02Rik","RM"
"1700096K18Rik",0.755416363437777,0.0174925228098337,1,0.667,1,"1700096K18Rik","RM"
"Retreg2",0.755674810188512,0.0405826474709994,1,1,1,"Retreg2","RM"
"Plekhj1",0.755678589840338,0.212977388699726,1,1,1,"Plekhj1","RM"
"Urod",0.756012911685477,0.153023510071258,1,1,1,"Urod","RM"
"Rrp1",0.756057028187204,0.145602977611952,1,1,1,"Rrp1","RM"
"Pinx1",0.756083136154074,0.0529202973258733,1,1,1,"Pinx1","RM"
"Slco5a1",0.756340929049899,0.011398017893437,0.667,0,1,"Slco5a1","RM"
"4930403P22Rik",0.756340929049899,0.011398017893437,0.667,0,1,"4930403P22Rik","RM"
"8430432A02Rik",0.756340929049899,0.011398017893437,0.667,0,1,"8430432A02Rik","RM"
"Gulp1",0.756340929049899,0.011398017893437,0.667,0,1,"Gulp1","RM"
"Spats2l",0.756340929049899,0.011398017893437,0.667,0,1,"Spats2l","RM"
"Mreg",0.756340929049899,0.011398017893437,0.667,0,1,"Mreg","RM"
"Inha",0.756340929049899,0.011398017893437,0.667,0,1,"Inha","RM"
"Epha4",0.756340929049899,0.011398017893437,0.667,0,1,"Epha4","RM"
"Gm29125",0.756340929049899,0.011398017893437,0.667,0,1,"Gm29125","RM"
"Fbxo36",0.756340929049899,0.011398017893437,0.667,0,1,"Fbxo36","RM"
"Thsd7b",0.756340929049899,0.011398017893437,0.667,0,1,"Thsd7b","RM"
"Gm26936",0.756340929049899,0.011398017893437,0.667,0,1,"Gm26936","RM"
"4930596I21Rik",0.756340929049899,0.011398017893437,0.667,0,1,"4930596I21Rik","RM"
"Gm36975",0.756340929049899,0.011398017893437,0.667,0,1,"Gm36975","RM"
"Mpzl1",0.756340929049899,0.011398017893437,0.667,0,1,"Mpzl1","RM"
"Gm32200",0.756340929049899,0.011398017893437,0.667,0,1,"Gm32200","RM"
"Olfr1013",0.756340929049899,0.011398017893437,0.667,0,1,"Olfr1013","RM"
"Gm9821",0.756340929049899,0.011398017893437,0.667,0,1,"Gm9821","RM"
"4931422A03Rik",0.756340929049899,0.011398017893437,0.667,0,1,"4931422A03Rik","RM"
"Platr15",0.756340929049899,0.011398017893437,0.667,0,1,"Platr15","RM"
"Gm17096",0.756340929049899,0.011398017893437,0.667,0,1,"Gm17096","RM"
"Mme",0.756340929049899,0.011398017893437,0.667,0,1,"Mme","RM"
"Mlf1",0.756340929049899,0.011398017893437,0.667,0,1,"Mlf1","RM"
"Gm1647",0.756340929049899,0.011398017893437,0.667,0,1,"Gm1647","RM"
"Kirrel",0.756340929049899,0.011398017893437,0.667,0,1,"Kirrel","RM"
"Gm42938",0.756340929049899,0.011398017893437,0.667,0,1,"Gm42938","RM"
"Gm43066",0.756340929049899,0.011398017893437,0.667,0,1,"Gm43066","RM"
"Gm29151",0.756340929049899,0.011398017893437,0.667,0,1,"Gm29151","RM"
"Bcar3",0.756340929049899,0.011398017893437,0.667,0,1,"Bcar3","RM"
"Gm7534",0.756340929049899,0.011398017893437,0.667,0,1,"Gm7534","RM"
"Gm8879",0.756340929049899,0.011398017893437,0.667,0,1,"Gm8879","RM"
"Msx1",0.756340929049899,0.011398017893437,0.667,0,1,"Msx1","RM"
"Gm15477",0.756340929049899,0.011398017893437,0.667,0,1,"Gm15477","RM"
"Lrrc66",0.756340929049899,0.011398017893437,0.667,0,1,"Lrrc66","RM"
"Kdr",0.756340929049899,0.011398017893437,0.667,0,1,"Kdr","RM"
"Fzd10",0.756340929049899,0.011398017893437,0.667,0,1,"Fzd10","RM"
"Stard13",0.756340929049899,0.011398017893437,0.667,0,1,"Stard13","RM"
"Cav2",0.756340929049899,0.011398017893437,0.667,0,1,"Cav2","RM"
"Ptprz1",0.756340929049899,0.011398017893437,0.667,0,1,"Ptprz1","RM"
"Fam71f2",0.756340929049899,0.011398017893437,0.667,0,1,"Fam71f2","RM"
"Akr1b8",0.756340929049899,0.011398017893437,0.667,0,1,"Akr1b8","RM"
"Gm44731",0.756340929049899,0.011398017893437,0.667,0,1,"Gm44731","RM"
"9430018G01Rik",0.756340929049899,0.011398017893437,0.667,0,1,"9430018G01Rik","RM"
"Hoxa4",0.756340929049899,0.011398017893437,0.667,0,1,"Hoxa4","RM"
"Creb5",0.756340929049899,0.011398017893437,0.667,0,1,"Creb5","RM"
"Gm15527",0.756340929049899,0.011398017893437,0.667,0,1,"Gm15527","RM"
"Gm30211",0.756340929049899,0.011398017893437,0.667,0,1,"Gm30211","RM"
"Efcc1",0.756340929049899,0.011398017893437,0.667,0,1,"Efcc1","RM"
"Lmod3",0.756340929049899,0.011398017893437,0.667,0,1,"Lmod3","RM"
"Gm44199",0.756340929049899,0.011398017893437,0.667,0,1,"Gm44199","RM"
"1700101I11Rik",0.756340929049899,0.011398017893437,0.667,0,1,"1700101I11Rik","RM"
"Gm44366",0.756340929049899,0.011398017893437,0.667,0,1,"Gm44366","RM"
"A930016O22Rik",0.756340929049899,0.011398017893437,0.667,0,1,"A930016O22Rik","RM"
"Scgb1b7",0.756340929049899,0.011398017893437,0.667,0,1,"Scgb1b7","RM"
"Rsf1os1",0.756340929049899,0.011398017893437,0.667,0,1,"Rsf1os1","RM"
"Gm10603",0.756340929049899,0.011398017893437,0.667,0,1,"Gm10603","RM"
"Olfr566",0.756340929049899,0.011398017893437,0.667,0,1,"Olfr566","RM"
"Olfr594",0.756340929049899,0.011398017893437,0.667,0,1,"Olfr594","RM"
"Trim34b",0.756340929049899,0.011398017893437,0.667,0,1,"Trim34b","RM"
"Olfr482",0.756340929049899,0.011398017893437,0.667,0,1,"Olfr482","RM"
"Gm15489",0.756340929049899,0.011398017893437,0.667,0,1,"Gm15489","RM"
"Htra1",0.756340929049899,0.011398017893437,0.667,0,1,"Htra1","RM"
"Muc6",0.756340929049899,0.011398017893437,0.667,0,1,"Muc6","RM"
"Gm45076",0.756340929049899,0.011398017893437,0.667,0,1,"Gm45076","RM"
"Grtp1",0.756340929049899,0.011398017893437,0.667,0,1,"Grtp1","RM"
"AI429214",0.756340929049899,0.011398017893437,0.667,0,1,"AI429214","RM"
"Tm6sf2",0.756340929049899,0.011398017893437,0.667,0,1,"Tm6sf2","RM"
"2010110E17Rik",0.756340929049899,0.011398017893437,0.667,0,1,"2010110E17Rik","RM"
"Gm16208",0.756340929049899,0.011398017893437,0.667,0,1,"Gm16208","RM"
"Gm45733",0.756340929049899,0.011398017893437,0.667,0,1,"Gm45733","RM"
"Bco1",0.756340929049899,0.011398017893437,0.667,0,1,"Bco1","RM"
"A630001O12Rik",0.756340929049899,0.011398017893437,0.667,0,1,"A630001O12Rik","RM"
"Zfp558",0.756340929049899,0.011398017893437,0.667,0,1,"Zfp558","RM"
"Oaf",0.756340929049899,0.011398017893437,0.667,0,1,"Oaf","RM"
"Pdzd3",0.756340929049899,0.011398017893437,0.667,0,1,"Pdzd3","RM"
"Fxyd2",0.756340929049899,0.011398017893437,0.667,0,1,"Fxyd2","RM"
"Il18",0.756340929049899,0.011398017893437,0.667,0,1,"Il18","RM"
"Nrg4",0.756340929049899,0.011398017893437,0.667,0,1,"Nrg4","RM"
"Myzap",0.756340929049899,0.011398017893437,0.667,0,1,"Myzap","RM"
"Htr1b",0.756340929049899,0.011398017893437,0.667,0,1,"Htr1b","RM"
"1700065D16Rik",0.756340929049899,0.011398017893437,0.667,0,1,"1700065D16Rik","RM"
"Gm37637",0.756340929049899,0.011398017893437,0.667,0,1,"Gm37637","RM"
"Gm38150",0.756340929049899,0.011398017893437,0.667,0,1,"Gm38150","RM"
"Rbms3",0.756340929049899,0.011398017893437,0.667,0,1,"Rbms3","RM"
"Zcwpw2",0.756340929049899,0.011398017893437,0.667,0,1,"Zcwpw2","RM"
"Gm33858",0.756340929049899,0.011398017893437,0.667,0,1,"Gm33858","RM"
"Ccdc13",0.756340929049899,0.011398017893437,0.667,0,1,"Ccdc13","RM"
"Epm2a",0.756340929049899,0.011398017893437,0.667,0,1,"Epm2a","RM"
"Rtkn2",0.756340929049899,0.011398017893437,0.667,0,1,"Rtkn2","RM"
"Glt8d2",0.756340929049899,0.011398017893437,0.667,0,1,"Glt8d2","RM"
"Selenok-ps1",0.756340929049899,0.011398017893437,0.667,0,1,"Selenok-ps1","RM"
"Myh10",0.756340929049899,0.011398017893437,0.667,0,1,"Myh10","RM"
"Ybx2",0.756340929049899,0.011398017893437,0.667,0,1,"Ybx2","RM"
"Ngfr",0.756340929049899,0.011398017893437,0.667,0,1,"Ngfr","RM"
"Spata32",0.756340929049899,0.011398017893437,0.667,0,1,"Spata32","RM"
"Fam228b",0.756340929049899,0.011398017893437,0.667,0,1,"Fam228b","RM"
"Lsmem1",0.756340929049899,0.011398017893437,0.667,0,1,"Lsmem1","RM"
"Gm17529",0.756340929049899,0.011398017893437,0.667,0,1,"Gm17529","RM"
"Dnal1",0.756340929049899,0.011398017893437,0.667,0,1,"Dnal1","RM"
"Gm47447",0.756340929049899,0.011398017893437,0.667,0,1,"Gm47447","RM"
"Gm40557",0.756340929049899,0.011398017893437,0.667,0,1,"Gm40557","RM"
"Clmn",0.756340929049899,0.011398017893437,0.667,0,1,"Clmn","RM"
"Akr1c14",0.756340929049899,0.011398017893437,0.667,0,1,"Akr1c14","RM"
"Hist1h2ao",0.756340929049899,0.011398017893437,0.667,0,1,"Hist1h2ao","RM"
"Serpinb9b",0.756340929049899,0.011398017893437,0.667,0,1,"Serpinb9b","RM"
"Gm47061",0.756340929049899,0.011398017893437,0.667,0,1,"Gm47061","RM"
"A730081D07Rik",0.756340929049899,0.011398017893437,0.667,0,1,"A730081D07Rik","RM"
"Gm38604",0.756340929049899,0.011398017893437,0.667,0,1,"Gm38604","RM"
"A830009L08Rik",0.756340929049899,0.011398017893437,0.667,0,1,"A830009L08Rik","RM"
"Gm47601",0.756340929049899,0.011398017893437,0.667,0,1,"Gm47601","RM"
"Hesx1",0.756340929049899,0.011398017893437,0.667,0,1,"Hesx1","RM"
"Pnp2",0.756340929049899,0.011398017893437,0.667,0,1,"Pnp2","RM"
"Slc39a2",0.756340929049899,0.011398017893437,0.667,0,1,"Slc39a2","RM"
"Gm49086",0.756340929049899,0.011398017893437,0.667,0,1,"Gm49086","RM"
"Trav14-2",0.756340929049899,0.011398017893437,0.667,0,1,"Trav14-2","RM"
"Slc7a7",0.756340929049899,0.011398017893437,0.667,0,1,"Slc7a7","RM"
"Sorbs3",0.756340929049899,0.011398017893437,0.667,0,1,"Sorbs3","RM"
"Ccn3",0.756340929049899,0.011398017893437,0.667,0,1,"Ccn3","RM"
"Ly6i",0.756340929049899,0.011398017893437,0.667,0,1,"Ly6i","RM"
"Fam83h",0.756340929049899,0.011398017893437,0.667,0,1,"Fam83h","RM"
"Gm16575",0.756340929049899,0.011398017893437,0.667,0,1,"Gm16575","RM"
"Mgat3",0.756340929049899,0.011398017893437,0.667,0,1,"Mgat3","RM"
"Cacnb3",0.756340929049899,0.011398017893437,0.667,0,1,"Cacnb3","RM"
"Zfp174",0.756340929049899,0.011398017893437,0.667,0,1,"Zfp174","RM"
"Serpind1",0.756340929049899,0.011398017893437,0.667,0,1,"Serpind1","RM"
"Npw",0.756340929049899,0.011398017893437,0.667,0,1,"Npw","RM"
"1700022N22Rik",0.756340929049899,0.011398017893437,0.667,0,1,"1700022N22Rik","RM"
"Tubb4a",0.756340929049899,0.011398017893437,0.667,0,1,"Tubb4a","RM"
"Ltbp1",0.756340929049899,0.011398017893437,0.667,0,1,"Ltbp1","RM"
"Dsg2",0.756340929049899,0.011398017893437,0.667,0,1,"Dsg2","RM"
"Ecscr",0.756340929049899,0.011398017893437,0.667,0,1,"Ecscr","RM"
"Spink5",0.756340929049899,0.011398017893437,0.667,0,1,"Spink5","RM"
"Zfp532",0.756340929049899,0.011398017893437,0.667,0,1,"Zfp532","RM"
"4930549G23Rik",0.756340929049899,0.011398017893437,0.667,0,1,"4930549G23Rik","RM"
"Gm36608",0.756340929049899,0.011398017893437,0.667,0,1,"Gm36608","RM"
"Rin1",0.756340929049899,0.011398017893437,0.667,0,1,"Rin1","RM"
"Batf2",0.756340929049899,0.011398017893437,0.667,0,1,"Batf2","RM"
"Trpm6",0.756340929049899,0.011398017893437,0.667,0,1,"Trpm6","RM"
"E030044B06Rik",0.756340929049899,0.011398017893437,0.667,0,1,"E030044B06Rik","RM"
"Afap1l2",0.756340929049899,0.011398017893437,0.667,0,1,"Afap1l2","RM"
"Slc6a8",0.756340929049899,0.011398017893437,0.667,0,1,"Slc6a8","RM"
"Rab39b",0.756340929049899,0.011398017893437,0.667,0,1,"Rab39b","RM"
"Mageh1",0.756340929049899,0.011398017893437,0.667,0,1,"Mageh1","RM"
"Bmx",0.756340929049899,0.011398017893437,0.667,0,1,"Bmx","RM"
"Echs1",0.756502045878552,0.0733512722539076,1,1,1,"Echs1","RM"
"Eif3d",0.756527747724746,0.221839090756552,1,1,1,"Eif3d","RM"
"P3h3",0.756816857122822,0.0516177418482593,1,0,1,"P3h3","RM"
"Laptm4b",0.756816857122822,0.0516177418482593,1,0,1,"Laptm4b","RM"
"Gm15518",0.756816857122822,0.0516177418482593,1,0,1,"Gm15518","RM"
"Sccpdh",0.756936988012823,0.0330351970547631,1,0.333,1,"Sccpdh","RM"
"Fanci",0.757156305345128,-0.00249425317353658,1,0.667,1,"Fanci","RM"
"Nupr1l",0.757395985551914,0.0616905487999553,0.667,0,1,"Nupr1l","RM"
"Shld2",0.757441026618377,0.0276528519477728,1,1,1,"Shld2","RM"
"Aar2",0.757610902583105,0.0196892506937609,1,1,1,"Aar2","RM"
"Kansl3",0.758022158443756,0.200605919188074,1,0.667,1,"Kansl3","RM"
"Edrf1",0.758218494191382,0.0420479048661073,1,1,1,"Edrf1","RM"
"Zfp968",0.758290137646426,0.0628444699803099,0.667,0,1,"Zfp968","RM"
"Zfp772",0.758327568294866,0.0328619718293828,1,0.333,1,"Zfp772","RM"
"A930012O16Rik",0.758472577965182,-0.00619231373859797,1,0.333,1,"A930012O16Rik","RM"
"Mrpl27",0.758770904959311,0.207990769261091,1,1,1,"Mrpl27","RM"
"Ppp1r8",0.75879604265591,0.127355975037792,1,1,1,"Ppp1r8","RM"
"Utp14b",0.75903786673626,0.0996417957855369,1,0.333,1,"Utp14b","RM"
"Zfp511",0.759114071836738,0.149069170030492,1,1,1,"Zfp511","RM"
"Tmem42",0.759261407898351,0.121908325891825,1,1,1,"Tmem42","RM"
"Timm17a",0.759354472558216,0.210100264951271,1,1,1,"Timm17a","RM"
"E330009J07Rik",0.759618708957854,0.0907535396650092,1,0.667,1,"E330009J07Rik","RM"
"Rab24",0.759826210475512,0.075190620951444,1,1,1,"Rab24","RM"
"4933424G06Rik",0.760021173927419,0.0115788227217815,0.333,0,1,"4933424G06Rik","RM"
"Mlph",0.760021173927419,0.0115788227217815,0.333,0,1,"Mlph","RM"
"Rab17",0.760021173927419,0.0115788227217815,0.333,0,1,"Rab17","RM"
"Gm28535",0.760021173927419,0.0115788227217815,0.333,0,1,"Gm28535","RM"
"Gm10851",0.760021173927419,0.0115788227217815,0.333,0,1,"Gm10851","RM"
"Gm13380",0.760021173927419,0.0115788227217815,0.333,0,1,"Gm13380","RM"
"Grb14",0.760021173927419,0.0115788227217815,0.333,0,1,"Grb14","RM"
"Olfr1097",0.760021173927419,0.0115788227217815,0.333,0,1,"Olfr1097","RM"
"Il1a",0.760021173927419,0.0115788227217815,0.333,0,1,"Il1a","RM"
"Gm14252",0.760021173927419,0.0115788227217815,0.333,0,1,"Gm14252","RM"
"Gm43714",0.760021173927419,0.0115788227217815,0.333,0,1,"Gm43714","RM"
"Sprr2a3",0.760021173927419,0.0115788227217815,0.333,0,1,"Sprr2a3","RM"
"Sprr1a",0.760021173927419,0.0115788227217815,0.333,0,1,"Sprr1a","RM"
"Palmd",0.760021173927419,0.0115788227217815,0.333,0,1,"Palmd","RM"
"Gm35409",0.760021173927419,0.0115788227217815,0.333,0,1,"Gm35409","RM"
"Mcoln3",0.760021173927419,0.0115788227217815,0.333,0,1,"Mcoln3","RM"
"Cdkn2b",0.760021173927419,0.0115788227217815,0.333,0,1,"Cdkn2b","RM"
"Rims3",0.760021173927419,0.0115788227217815,0.333,0,1,"Rims3","RM"
"Asap3",0.760021173927419,0.0115788227217815,0.333,0,1,"Asap3","RM"
"Sh2d5",0.760021173927419,0.0115788227217815,0.333,0,1,"Sh2d5","RM"
"Cplane2",0.760021173927419,0.0115788227217815,0.333,0,1,"Cplane2","RM"
"Gm13166",0.760021173927419,0.0115788227217815,0.333,0,1,"Gm13166","RM"
"0610040J01Rik",0.760021173927419,0.0115788227217815,0.333,0,1,"0610040J01Rik","RM"
"Cwh43",0.760021173927419,0.0115788227217815,0.333,0,1,"Cwh43","RM"
"Myo18b",0.760021173927419,0.0115788227217815,0.333,0,1,"Myo18b","RM"
"Ankrd61",0.760021173927419,0.0115788227217815,0.333,0,1,"Ankrd61","RM"
"Sgce",0.760021173927419,0.0115788227217815,0.333,0,1,"Sgce","RM"
"Thsd7a",0.760021173927419,0.0115788227217815,0.333,0,1,"Thsd7a","RM"
"Tril",0.760021173927419,0.0115788227217815,0.333,0,1,"Tril","RM"
"Rimklb",0.760021173927419,0.0115788227217815,0.333,0,1,"Rimklb","RM"
"Clec4a2",0.760021173927419,0.0115788227217815,0.333,0,1,"Clec4a2","RM"
"Gm36328",0.760021173927419,0.0115788227217815,0.333,0,1,"Gm36328","RM"
"C5ar1",0.760021173927419,0.0115788227217815,0.333,0,1,"C5ar1","RM"
"Irgc1",0.760021173927419,0.0115788227217815,0.333,0,1,"Irgc1","RM"
"Lypd3",0.760021173927419,0.0115788227217815,0.333,0,1,"Lypd3","RM"
"Tulp2",0.760021173927419,0.0115788227217815,0.333,0,1,"Tulp2","RM"
"A030001D20Rik",0.760021173927419,0.0115788227217815,0.333,0,1,"A030001D20Rik","RM"
"E030018B13Rik",0.760021173927419,0.0115788227217815,0.333,0,1,"E030018B13Rik","RM"
"Gm32633",0.760021173927419,0.0115788227217815,0.333,0,1,"Gm32633","RM"
"Aldh1a3",0.760021173927419,0.0115788227217815,0.333,0,1,"Aldh1a3","RM"
"Mir9-3hg",0.760021173927419,0.0115788227217815,0.333,0,1,"Mir9-3hg","RM"
"Dlg2",0.760021173927419,0.0115788227217815,0.333,0,1,"Dlg2","RM"
"Folr1",0.760021173927419,0.0115788227217815,0.333,0,1,"Folr1","RM"
"Olfr582",0.760021173927419,0.0115788227217815,0.333,0,1,"Olfr582","RM"
"Olfr598",0.760021173927419,0.0115788227217815,0.333,0,1,"Olfr598","RM"
"Gm44623",0.760021173927419,0.0115788227217815,0.333,0,1,"Gm44623","RM"
"Gm10584",0.760021173927419,0.0115788227217815,0.333,0,1,"Gm10584","RM"
"Olfr533",0.760021173927419,0.0115788227217815,0.333,0,1,"Olfr533","RM"
"Gm15634",0.760021173927419,0.0115788227217815,0.333,0,1,"Gm15634","RM"
"1700122E12Rik",0.760021173927419,0.0115788227217815,0.333,0,1,"1700122E12Rik","RM"
"Pdgfd",0.760021173927419,0.0115788227217815,0.333,0,1,"Pdgfd","RM"
"Zfp872",0.760021173927419,0.0115788227217815,0.333,0,1,"Zfp872","RM"
"Gm48646",0.760021173927419,0.0115788227217815,0.333,0,1,"Gm48646","RM"
"Gm29642",0.760021173927419,0.0115788227217815,0.333,0,1,"Gm29642","RM"
"Pate2",0.760021173927419,0.0115788227217815,0.333,0,1,"Pate2","RM"
"Hykk",0.760021173927419,0.0115788227217815,0.333,0,1,"Hykk","RM"
"Gsta2",0.760021173927419,0.0115788227217815,0.333,0,1,"Gsta2","RM"
"Gm34106",0.760021173927419,0.0115788227217815,0.333,0,1,"Gm34106","RM"
"Acvr2b",0.760021173927419,0.0115788227217815,0.333,0,1,"Acvr2b","RM"
"Gm26797",0.760021173927419,0.0115788227217815,0.333,0,1,"Gm26797","RM"
"Gm17021",0.760021173927419,0.0115788227217815,0.333,0,1,"Gm17021","RM"
"Gm35028",0.760021173927419,0.0115788227217815,0.333,0,1,"Gm35028","RM"
"Gm47739",0.760021173927419,0.0115788227217815,0.333,0,1,"Gm47739","RM"
"Derl3",0.760021173927419,0.0115788227217815,0.333,0,1,"Derl3","RM"
"Prtn3",0.760021173927419,0.0115788227217815,0.333,0,1,"Prtn3","RM"
"Ntn4",0.760021173927419,0.0115788227217815,0.333,0,1,"Ntn4","RM"
"Gm16155",0.760021173927419,0.0115788227217815,0.333,0,1,"Gm16155","RM"
"Acss3",0.760021173927419,0.0115788227217815,0.333,0,1,"Acss3","RM"
"Gm16230",0.760021173927419,0.0115788227217815,0.333,0,1,"Gm16230","RM"
"Gm17201",0.760021173927419,0.0115788227217815,0.333,0,1,"Gm17201","RM"
"Olfr820",0.760021173927419,0.0115788227217815,0.333,0,1,"Olfr820","RM"
"Vwc2",0.760021173927419,0.0115788227217815,0.333,0,1,"Vwc2","RM"
"Hba-a1",0.760021173927419,0.0115788227217815,0.333,0,1,"Hba-a1","RM"
"9130213A22Rik",0.760021173927419,0.0115788227217815,0.333,0,1,"9130213A22Rik","RM"
"Kcnab3",0.760021173927419,0.0115788227217815,0.333,0,1,"Kcnab3","RM"
"Adap2",0.760021173927419,0.0115788227217815,0.333,0,1,"Adap2","RM"
"4930502E09Rik",0.760021173927419,0.0115788227217815,0.333,0,1,"4930502E09Rik","RM"
"Dlx4",0.760021173927419,0.0115788227217815,0.333,0,1,"Dlx4","RM"
"Sdk2",0.760021173927419,0.0115788227217815,0.333,0,1,"Sdk2","RM"
"Gm11772",0.760021173927419,0.0115788227217815,0.333,0,1,"Gm11772","RM"
"Npb",0.760021173927419,0.0115788227217815,0.333,0,1,"Npb","RM"
"Slc25a21",0.760021173927419,0.0115788227217815,0.333,0,1,"Slc25a21","RM"
"Six1",0.760021173927419,0.0115788227217815,0.333,0,1,"Six1","RM"
"Rhoj",0.760021173927419,0.0115788227217815,0.333,0,1,"Rhoj","RM"
"Gm26531",0.760021173927419,0.0115788227217815,0.333,0,1,"Gm26531","RM"
"Calm4",0.760021173927419,0.0115788227217815,0.333,0,1,"Calm4","RM"
"Hist1h2ah",0.760021173927419,0.0115788227217815,0.333,0,1,"Hist1h2ah","RM"
"Olfr465-ps1",0.760021173927419,0.0115788227217815,0.333,0,1,"Olfr465-ps1","RM"
"S100z",0.760021173927419,0.0115788227217815,0.333,0,1,"S100z","RM"
