"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","tissue"
"Unk",0.7710165871403,0.23496870562151,0.333,0.333,1,"Unk","LNG"
"Adck1",0.7710165871403,0.23496870562151,0.333,0.333,1,"Adck1","LNG"
"Tecpr2",0.7710165871403,0.23496870562151,0.333,0.333,1,"Tecpr2","LNG"
"Tonsl",0.7710165871403,0.23496870562151,0.333,0.333,1,"Tonsl","LNG"
"Josd1",0.7710165871403,0.23496870562151,0.333,0.333,1,"Josd1","LNG"
"C730034F03Rik",0.7710165871403,0.23496870562151,0.333,0.333,1,"C730034F03Rik","LNG"
"Ercc4",0.7710165871403,0.23496870562151,0.333,0.333,1,"Ercc4","LNG"
"Tmem242",0.7710165871403,0.23496870562151,0.333,0.333,1,"Tmem242","LNG"
"Atat1",0.7710165871403,0.23496870562151,0.333,0.333,1,"Atat1","LNG"
"Zfp959",0.7710165871403,0.23496870562151,0.333,0.333,1,"Zfp959","LNG"
"A930029G22Rik",0.7710165871403,0.23496870562151,0.333,0.333,1,"A930029G22Rik","LNG"
"Haao",0.7710165871403,0.23496870562151,0.333,0.333,1,"Haao","LNG"
"Gm26533",0.7710165871403,0.23496870562151,0.333,0.333,1,"Gm26533","LNG"
"Smim3",0.7710165871403,0.23496870562151,0.333,0.333,1,"Smim3","LNG"
"Cd274",0.7710165871403,0.23496870562151,0.333,0.333,1,"Cd274","LNG"
"Haus7",0.7710165871403,0.23496870562151,0.333,0.333,1,"Haus7","LNG"
"Ribc1",0.7710165871403,0.23496870562151,0.333,0.333,1,"Ribc1","LNG"
"Inip",0.771153845438513,-0.218296656547333,0.333,0.667,1,"Inip","LNG"
"Rnf141",0.771153845438513,-0.218296656547333,0.333,0.667,1,"Rnf141","LNG"
"Rabl2",0.771153845438513,-0.218296656547333,0.333,0.667,1,"Rabl2","LNG"
"Dnph1",0.771153845438513,-0.218296656547333,0.333,0.667,1,"Dnph1","LNG"
"Mrpl41",0.771209539176231,0.362962573900295,0.667,0.667,1,"Mrpl41","LNG"
"Otud7b",0.771340557426381,0.386775505614731,0.333,0.667,1,"Otud7b","LNG"
"Pgd",0.771430304028159,0.0728044962019353,0.667,0.667,1,"Pgd","LNG"
"Igtp",0.7714888091694,-0.131071197358018,0.667,1,1,"Igtp","LNG"
"Sppl2b",0.771645380416802,0.288413734968612,0.667,0.667,1,"Sppl2b","LNG"
"Nfkbie",0.771645380416802,0.288413734968612,0.667,0.667,1,"Nfkbie","LNG"
"Usp36",0.771726381041988,0.252215805107764,0.667,0.667,1,"Usp36","LNG"
"Acaca",0.771783479517395,-0.16827446544876,0.333,0.667,1,"Acaca","LNG"
"Iws1",0.771801105884206,0.255924525646667,1,1,1,"Iws1","LNG"
"Kti12",0.771995657090024,-0.0820348291950284,0.333,0.667,1,"Kti12","LNG"
"Smarcc1",0.772266981091834,-0.119490636837196,1,1,1,"Smarcc1","LNG"
"Paip1",0.772370951077479,0.301089462457908,0.667,0.667,1,"Paip1","LNG"
"Rpl19",0.772421578330357,0.131219449465587,1,1,1,"Rpl19","LNG"
"Hadha",0.772616714909467,-0.197088876461792,1,1,1,"Hadha","LNG"
"Plekha1",0.772617002829457,0.199185459118619,0.667,0.667,1,"Plekha1","LNG"
"Insig2",0.772618649514441,0.222924898862943,0.667,1,1,"Insig2","LNG"
"Trpm7",0.772778062528264,-0.0337433293828729,1,0.667,1,"Trpm7","LNG"
"Dcaf1",0.772825660646495,-0.117827654953709,0.667,0.667,1,"Dcaf1","LNG"
"Prxl2c",0.772825660646495,-0.117827654953709,0.667,0.667,1,"Prxl2c","LNG"
"Surf1",0.772834477288011,-0.149201789674298,0.667,1,1,"Surf1","LNG"
"Ifng",0.772854929706842,0.140438639726535,0.667,1,1,"Ifng","LNG"
"Slc38a9",0.77350144154385,-0.141508580348891,0.667,1,1,"Slc38a9","LNG"
"Mob3c",0.773511295472349,0.187777578510388,0.333,0.667,1,"Mob3c","LNG"
"Epm2aip1",0.773511295472349,0.187777578510388,0.333,0.667,1,"Epm2aip1","LNG"
"Rnf139",0.773511295472349,0.187777578510388,0.333,0.667,1,"Rnf139","LNG"
"Ado",0.77374938565498,0.202012157461386,0.667,0.667,1,"Ado","LNG"
"Slc52a2",0.77374938565498,0.202012157461386,0.667,0.667,1,"Slc52a2","LNG"
"Cab39",0.773795719791082,-0.199526053268451,1,1,1,"Cab39","LNG"
"Ifi206",0.773970776144583,0.22496282621556,0.667,0.667,1,"Ifi206","LNG"
"Acat1",0.774003450232629,0.287561125482643,1,0.667,1,"Acat1","LNG"
"1110008P14Rik",0.774085994413451,-0.0971456500532328,0.667,1,1,"1110008P14Rik","LNG"
"Hnrnpl",0.774121705292385,-0.0804541000400221,1,1,1,"Hnrnpl","LNG"
"March7",0.774166096779369,0.253445914661527,1,1,1,"March7","LNG"
"Hilpda",0.774268503697145,0.123999605169477,1,1,1,"Hilpda","LNG"
"Aars",0.774421936649817,-0.101347516750667,0.333,0.667,1,"Aars","LNG"
"Klf5",0.774421936649817,-0.101347516750667,0.333,0.667,1,"Klf5","LNG"
"Prrt1",0.774421936649817,-0.101347516750667,0.333,0.667,1,"Prrt1","LNG"
"Galnt11",0.775118798379269,-0.16559414451496,0.667,1,1,"Galnt11","LNG"
"Traf6",0.775126394665401,-0.182022229032228,0.667,1,1,"Traf6","LNG"
"Sin3b",0.775155403766314,0.229408471669942,1,1,1,"Sin3b","LNG"
"Arhgdib",0.77565442118775,0.160456702313547,1,1,1,"Arhgdib","LNG"
"mt-Nd5",0.776002130466387,0.162022647765848,1,1,1,"mt-Nd5","LNG"
"Auh",0.7760615987398,-0.107185598041469,0.667,1,1,"Auh","LNG"
"Irf1",0.776157961219541,-0.0887609580210059,1,1,1,"Irf1","LNG"
"Coro1a",0.776396345927531,0.115470207581272,1,1,1,"Coro1a","LNG"
"Ncoa4",0.776552982943935,-0.117066050053918,0.667,1,1,"Ncoa4","LNG"
"Cggbp1",0.776578152247499,0.1960700884051,1,1,1,"Cggbp1","LNG"
"Ube2h",0.77658569148525,-0.0866084202737258,1,1,1,"Ube2h","LNG"
"Cdkn2c",0.776840647385146,0.199133627733612,0.667,0.667,1,"Cdkn2c","LNG"
"Yaf2",0.776942509676011,-0.130231136636051,1,1,1,"Yaf2","LNG"
"Mis12",0.777007578593604,0.209074011178455,0.667,0.667,1,"Mis12","LNG"
"Zfp414",0.777007578593604,0.209074011178455,0.667,0.667,1,"Zfp414","LNG"
"Rest",0.777066810008915,-0.258694740684299,0.667,1,1,"Rest","LNG"
"Polk",0.777137296330515,-0.175948764802487,0.333,0.667,1,"Polk","LNG"
"Mnat1",0.777148726892631,0.20778108075489,0.667,1,1,"Mnat1","LNG"
"Cers2",0.777217717763822,-0.153858283982696,1,1,1,"Cers2","LNG"
"Gmps",0.777366027050687,0.0962123944272382,1,0.667,1,"Gmps","LNG"
"Mocs2",0.777508153303956,-0.207006910854841,1,1,1,"Mocs2","LNG"
"Kmt2e",0.777746637519343,0.203548932545205,1,1,1,"Kmt2e","LNG"
"Coa3",0.777762056845516,-0.088170418890213,0.667,1,1,"Coa3","LNG"
"Nhp2",0.777806565747112,-0.231060601438667,1,1,1,"Nhp2","LNG"
"Fbxl5",0.777980421302584,-0.16299899886304,0.667,1,1,"Fbxl5","LNG"
"Cltc",0.777984747863501,-0.0822223471914506,1,1,1,"Cltc","LNG"
"Dusp4",0.778033265017749,-0.177547610908872,0.333,0.667,1,"Dusp4","LNG"
"Akt1",0.778555172542063,0.170512735237805,1,1,1,"Akt1","LNG"
"Gadd45g",0.778557941247206,0.179678915645107,0.333,0.667,1,"Gadd45g","LNG"
"Zfp644",0.778575358371424,-0.268438383111179,0.667,0.667,1,"Zfp644","LNG"
"Elavl1",0.778699064860077,0.117358234913061,0.667,1,1,"Elavl1","LNG"
"Fam53b",0.779366450045031,-0.0819761514178394,0.667,0.667,1,"Fam53b","LNG"
"Dync1li1",0.7793992904471,-0.105690027083521,0.667,0.667,1,"Dync1li1","LNG"
"Scml4",0.779417090565032,0.268621289826835,0.667,0.333,1,"Scml4","LNG"
"Lypla2",0.779505352569928,-0.029411084044567,1,1,1,"Lypla2","LNG"
"Cox7a2",0.77960750147916,0.110915108062338,1,1,1,"Cox7a2","LNG"
"Ufc1",0.779739811537402,-0.152513131014925,1,1,1,"Ufc1","LNG"
"Rnf20",0.77997272272745,-0.180948442871161,1,1,1,"Rnf20","LNG"
"Exosc10",0.780010426108177,-0.159038756376039,0.667,1,1,"Exosc10","LNG"
"1110059G10Rik",0.780027450697963,0.19382286635211,0.667,0.667,1,"1110059G10Rik","LNG"
"Oip5os1",0.780801172344606,-0.0925807326769558,1,1,1,"Oip5os1","LNG"
"Topors",0.780841950898341,0.15893852030284,1,1,1,"Topors","LNG"
"Leo1",0.780846222617386,0.263820800542862,0.667,0.667,1,"Leo1","LNG"
"Vps36",0.781411937463606,0.114502260954484,0.667,1,1,"Vps36","LNG"
"Itpr3",0.78147811831021,0.30268963644893,1,0.667,1,"Itpr3","LNG"
"Cyth2",0.78158715925216,-0.024688836611192,0.667,0.667,1,"Cyth2","LNG"
"Sec23ip",0.781613934200439,-0.249504186266787,0.333,1,1,"Sec23ip","LNG"
"Stxbp3",0.781643634130788,-0.146503136241294,1,1,1,"Stxbp3","LNG"
"Dnajb9",0.781689523783679,-0.118489290107512,1,1,1,"Dnajb9","LNG"
"Snrpa",0.781848691766283,0.166728515043747,0.667,1,1,"Snrpa","LNG"
"Snapc3",0.781980022778274,0.150601560728326,0.667,0.667,1,"Snapc3","LNG"
"Ptrhd1",0.781980022778274,0.150601560728326,0.667,0.667,1,"Ptrhd1","LNG"
"Ezh1",0.782109035322074,0.39643499074301,0.333,0.667,1,"Ezh1","LNG"
"Mrps12",0.78217665749567,0.241498664208532,1,1,1,"Mrps12","LNG"
"Mpst",0.782199183037205,-0.0700051876602118,1,0.667,1,"Mpst","LNG"
"Zfp871",0.782248463691447,-0.0795927089663554,0.667,1,1,"Zfp871","LNG"
"Fibp",0.782479398114337,0.29078521996798,1,0.667,1,"Fibp","LNG"
"Dnaaf2",0.782607772435443,-0.150446941279272,0.667,1,1,"Dnaaf2","LNG"
"Mtmr1",0.782718394283179,-0.191878505093159,1,1,1,"Mtmr1","LNG"
"Gm5914",0.782902123727533,-0.106632666489219,0.667,0.667,1,"Gm5914","LNG"
"Prkch",0.783024355865268,-0.0678492262032402,1,1,1,"Prkch","LNG"
"Cd3e",0.783489195375971,0.0394856132373418,1,1,1,"Cd3e","LNG"
"Acadl",0.78358453012535,-0.0596891454258785,0.667,1,1,"Acadl","LNG"
"Kdm7a",0.783594516198163,0.327687842073488,1,1,1,"Kdm7a","LNG"
"Zfyve16",0.783606933342435,-0.144744501442989,0.667,0.667,1,"Zfyve16","LNG"
"Fam207a",0.783752648300827,0.222090952182842,0.667,0.667,1,"Fam207a","LNG"
"Bdh1",0.783752648300827,0.222090952182842,0.667,0.667,1,"Bdh1","LNG"
"Rev1",0.783918171248822,-0.126284529619149,0.667,0.667,1,"Rev1","LNG"
"Tmem127",0.783918171248822,-0.126284529619149,0.667,0.667,1,"Tmem127","LNG"
"Ifi35",0.784121235223523,0.245582293640117,1,1,1,"Ifi35","LNG"
"Rpl7a",0.784151245396869,0.128596270630834,1,1,1,"Rpl7a","LNG"
"Keap1",0.784352498964532,-0.0593557362174505,0.667,0.333,1,"Keap1","LNG"
"Ppil4",0.784416324510961,-0.159710007738554,1,1,1,"Ppil4","LNG"
"Tyw1",0.784869254932219,0.264223203864518,0.667,1,1,"Tyw1","LNG"
"Morf4l2",0.784875247926517,-0.0866398017159616,0.667,1,1,"Morf4l2","LNG"
"Lif",0.784882004461707,0.0802007780291419,1,1,1,"Lif","LNG"
"Nars",0.785063103729257,-0.0730252631007905,1,1,1,"Nars","LNG"
"Zfp142",0.78509641112525,0.0655809124293258,0.333,0.667,1,"Zfp142","LNG"
"Pycrl",0.78509641112525,0.0655809124293258,0.333,0.667,1,"Pycrl","LNG"
"Lonp2",0.78515286491264,-0.0561460942175432,0.667,0.667,1,"Lonp2","LNG"
"Bard1",0.785186354228877,0.145996792413647,0.667,0.667,1,"Bard1","LNG"
"Crtap",0.785186354228877,0.145996792413647,0.667,0.667,1,"Crtap","LNG"
"Rabl6",0.78529790637509,0.11702550794395,1,1,1,"Rabl6","LNG"
"Commd2",0.785316801208778,0.192707268950954,0.667,1,1,"Commd2","LNG"
"Ccsap",0.785718732576029,-0.185028736822419,0.333,0.667,1,"Ccsap","LNG"
"Srsf1",0.785776085736739,0.208292994682825,1,1,1,"Srsf1","LNG"
"Znhit3",0.785865871539638,0.297058246625524,1,0.667,1,"Znhit3","LNG"
"Slamf6",0.785969203547867,0.301464601840637,1,0.667,1,"Slamf6","LNG"
"Riok2",0.786017883214568,0.289850430437814,1,0.667,1,"Riok2","LNG"
"Stx5a",0.786029543884458,-0.159896585430393,0.667,1,1,"Stx5a","LNG"
"Bik",0.786206204720899,-0.153892778410948,0.667,1,1,"Bik","LNG"
"Mplkip",0.786212150092541,0.202385309752382,1,1,1,"Mplkip","LNG"
"Rfc4",0.786460494510581,-0.169102392377164,0.667,1,1,"Rfc4","LNG"
"Mrpl48",0.786522850676463,-0.0377879886681329,0.667,1,1,"Mrpl48","LNG"
"Tmem71",0.786523827272088,0.302399764625244,1,1,1,"Tmem71","LNG"
"Gbp4",0.786737592823351,-0.157330759405445,1,0.667,1,"Gbp4","LNG"
"Ppp6r3",0.787026032856093,-0.0142945823476909,0.667,0.667,1,"Ppp6r3","LNG"
"4932438A13Rik",0.787055675863379,-0.103291699402187,1,1,1,"4932438A13Rik","LNG"
"Tomm40",0.787094537497299,-0.127282043456,1,1,1,"Tomm40","LNG"
"Rangap1",0.787212937351922,0.160783437117359,0.667,1,1,"Rangap1","LNG"
"Lgals8",0.78773162418421,-0.206053223119482,1,1,1,"Lgals8","LNG"
"Hcfc1",0.787867994685145,-0.245526287772805,1,1,1,"Hcfc1","LNG"
"Ccnt1",0.787882218841778,0.175689135838934,1,1,1,"Ccnt1","LNG"
"Yif1b",0.787888791199383,0.238566731061329,0.667,1,1,"Yif1b","LNG"
"Trim14",0.788111011805246,0.298825711100731,0.667,0.333,1,"Trim14","LNG"
"Braf",0.788111011805246,0.298825711100731,0.667,0.333,1,"Braf","LNG"
"Hivep1",0.788111011805246,0.298825711100731,0.667,0.333,1,"Hivep1","LNG"
"Gm20069",0.788213836910347,-0.140091946443369,0.333,0.333,1,"Gm20069","LNG"
"Sh2d2a",0.788341297555375,-0.196011102422626,1,1,1,"Sh2d2a","LNG"
"Zfp512",0.788375961749652,-0.119300877019557,0.667,1,1,"Zfp512","LNG"
"Pcna",0.788547114759607,0.0837029310224301,1,1,1,"Pcna","LNG"
"Rhobtb2",0.788856047139765,0.12384076332036,0.667,1,1,"Rhobtb2","LNG"
"Fuca2",0.788881901215128,-0.0894553549556942,0.667,0.667,1,"Fuca2","LNG"
"Etnk1",0.789060443373211,0.257347330812627,1,1,1,"Etnk1","LNG"
"Tmbim1",0.789064008307331,-0.000883179782243504,0.333,0.333,1,"Tmbim1","LNG"
"Wdfy1",0.789064008307331,-0.000883179782243504,0.333,0.333,1,"Wdfy1","LNG"
"Bpnt1",0.789064008307331,-0.000883179782243504,0.333,0.333,1,"Bpnt1","LNG"
"Dph7",0.789064008307331,-0.000883179782243504,0.333,0.333,1,"Dph7","LNG"
"Cdca7",0.789064008307331,-0.000883179782243504,0.333,0.333,1,"Cdca7","LNG"
"Vps39",0.789064008307331,-0.000883179782243504,0.333,0.333,1,"Vps39","LNG"
"Dsn1",0.789064008307331,-0.000883179782243504,0.333,0.333,1,"Dsn1","LNG"
"Mybl2",0.789064008307331,-0.000883179782243504,0.333,0.333,1,"Mybl2","LNG"
"Lrp8",0.789064008307331,-0.000883179782243504,0.333,0.333,1,"Lrp8","LNG"
"Rcc1",0.789064008307331,-0.000883179782243504,0.333,0.333,1,"Rcc1","LNG"
"Arhgef10l",0.789064008307331,-0.000883179782243504,0.333,0.333,1,"Arhgef10l","LNG"
"Csgalnact2",0.789064008307331,-0.000883179782243504,0.333,0.333,1,"Csgalnact2","LNG"
"Ubxn8",0.789064008307331,-0.000883179782243504,0.333,0.333,1,"Ubxn8","LNG"
"Primpol",0.789064008307331,-0.000883179782243504,0.333,0.333,1,"Primpol","LNG"
"Gm10282",0.789064008307331,-0.000883179782243504,0.333,0.333,1,"Gm10282","LNG"
"Wwox",0.789064008307331,-0.000883179782243504,0.333,0.333,1,"Wwox","LNG"
"Foxred1",0.789064008307331,-0.000883179782243504,0.333,0.333,1,"Foxred1","LNG"
"Akap10",0.789064008307331,-0.000883179782243504,0.333,0.333,1,"Akap10","LNG"
"Nqo2",0.789064008307331,-0.000883179782243504,0.333,0.333,1,"Nqo2","LNG"
"Cenpp",0.789064008307331,-0.000883179782243504,0.333,0.333,1,"Cenpp","LNG"
"Xlr3b",0.789064008307331,-0.000883179782243504,0.333,0.333,1,"Xlr3b","LNG"
"4933407K13Rik",0.789064008307331,-0.000883179782243504,0.333,0.333,1,"4933407K13Rik","LNG"
"H2afv",0.789280452216953,0.144097717566329,1,1,1,"H2afv","LNG"
"Rad54l2",0.789313163136927,-0.182958878065234,0.667,1,1,"Rad54l2","LNG"
"Oma1",0.789539877080724,0.211945793416469,0.667,0.667,1,"Oma1","LNG"
"Fam192a",0.789669010259579,0.279640501230301,0.667,0.667,1,"Fam192a","LNG"
"Zxdb",0.789696773475549,0.0727757416307619,0.667,0.333,1,"Zxdb","LNG"
"Cysltr2",0.789705301930277,-0.053560733810915,0.667,0.667,1,"Cysltr2","LNG"
"Dnajc10",0.789834118105266,-0.112784069534284,0.667,0.667,1,"Dnajc10","LNG"
"Coa5",0.790102202561205,0.209245948762132,0.333,0.333,1,"Coa5","LNG"
"Elp1",0.790102202561205,0.209245948762132,0.333,0.333,1,"Elp1","LNG"
"Pisd",0.790102202561205,0.209245948762132,0.333,0.333,1,"Pisd","LNG"
"Zdhhc2",0.790102202561205,0.209245948762132,0.333,0.333,1,"Zdhhc2","LNG"
"Endod1",0.790102202561205,0.209245948762132,0.333,0.333,1,"Endod1","LNG"
"Hus1",0.790102202561205,0.209245948762132,0.333,0.333,1,"Hus1","LNG"
"Dhx33",0.790102202561205,0.209245948762132,0.333,0.333,1,"Dhx33","LNG"
"Tbl3",0.790102202561205,0.209245948762132,0.333,0.333,1,"Tbl3","LNG"
"Cog8",0.790305161401503,-0.175864149306187,0.667,0.667,1,"Cog8","LNG"
"Dnajc5",0.790419451166434,0.20205766285269,1,1,1,"Dnajc5","LNG"
"Rnf43",0.790426119953964,0.208916977385673,0.667,0.667,1,"Rnf43","LNG"
"Rhob",0.790458307500799,-0.0713964309345473,0.667,0.667,1,"Rhob","LNG"
"Tmem128",0.790488699916944,-0.0927228560382956,0.667,1,1,"Tmem128","LNG"
"Gm2000",0.790692360076569,0.298118084219214,0.667,0.333,1,"Gm2000","LNG"
"5830428M24Rik",0.790769620135281,-0.0195639714317815,0.333,0.667,1,"5830428M24Rik","LNG"
"Slc35e2",0.790815399830549,0.135817812733934,0.333,0.333,1,"Slc35e2","LNG"
"Pusl1",0.790815399830549,0.135817812733934,0.333,0.333,1,"Pusl1","LNG"
"Supt7l",0.790815399830549,0.135817812733934,0.333,0.333,1,"Supt7l","LNG"
"Thnsl2",0.790815399830549,0.135817812733934,0.333,0.333,1,"Thnsl2","LNG"
"Kcnj8",0.790815399830549,0.135817812733934,0.333,0.333,1,"Kcnj8","LNG"
"Zfp619",0.790815399830549,0.135817812733934,0.333,0.333,1,"Zfp619","LNG"
"Vps11",0.790815399830549,0.135817812733934,0.333,0.333,1,"Vps11","LNG"
"Abhd5",0.790815399830549,0.135817812733934,0.333,0.333,1,"Abhd5","LNG"
"B230208H11Rik",0.790815399830549,0.135817812733934,0.333,0.333,1,"B230208H11Rik","LNG"
"A730063M14Rik",0.790815399830549,0.135817812733934,0.333,0.333,1,"A730063M14Rik","LNG"
"Snx13",0.790815399830549,0.135817812733934,0.333,0.333,1,"Snx13","LNG"
"Foxq1",0.790815399830549,0.135817812733934,0.333,0.333,1,"Foxq1","LNG"
"Zc3hav1",0.790823619670051,-0.167295037504276,1,1,1,"Zc3hav1","LNG"
"Ctbp1",0.790942330827694,-0.152082190208687,1,1,1,"Ctbp1","LNG"
"Nop2",0.790962172748505,-0.238264678287179,0.667,0.667,1,"Nop2","LNG"
"Ing4",0.791275336913554,0.307027479792341,1,0.667,1,"Ing4","LNG"
"Tmem30a",0.791636972983085,-0.0590283754454958,1,1,1,"Tmem30a","LNG"
"Slc30a1",0.792042409820941,0.360027982586071,0.333,0.333,1,"Slc30a1","LNG"
"Fam184b",0.792042409820941,0.360027982586071,0.333,0.333,1,"Fam184b","LNG"
"Pgghg",0.792042409820941,0.360027982586071,0.333,0.333,1,"Pgghg","LNG"
"Nup62",0.79238695645768,-0.275625482073121,0.333,0.667,1,"Nup62","LNG"
"Kbtbd4",0.792612635986114,-0.178978956378318,0.333,1,1,"Kbtbd4","LNG"
"Gnas",0.792689775516438,0.0907121773205977,1,1,1,"Gnas","LNG"
"Cdc42se2",0.792789318757295,0.0362159080324182,1,0.667,1,"Cdc42se2","LNG"
"Cars2",0.792829051935862,0.221420777732815,1,0.667,1,"Cars2","LNG"
"Usb1",0.792910648983842,0.192305055624156,0.667,0.333,1,"Usb1","LNG"
"Rnf123",0.792910648983842,0.192305055624156,0.667,0.333,1,"Rnf123","LNG"
"Bud31",0.793012008567525,-0.0698868337939585,0.667,1,1,"Bud31","LNG"
"Gatad1",0.793091731938979,-0.145982019390084,1,1,1,"Gatad1","LNG"
"Zfp180",0.793169441398567,-0.12950886448124,0.333,0.667,1,"Zfp180","LNG"
"Gpat4",0.793169441398567,-0.12950886448124,0.333,0.667,1,"Gpat4","LNG"
"Ibtk",0.793169441398567,-0.12950886448124,0.333,0.667,1,"Ibtk","LNG"
"Mipol1",0.793169441398567,-0.12950886448124,0.333,0.667,1,"Mipol1","LNG"
"Mrgbp",0.793567154887025,0.233838677928356,0.667,0.333,1,"Mrgbp","LNG"
"Spsb3",0.793567154887025,0.233838677928356,0.667,0.333,1,"Spsb3","LNG"
"Supt3",0.793567154887025,0.233838677928356,0.667,0.333,1,"Supt3","LNG"
"Phtf1os",0.793627746477238,0.220004003506353,0.333,0.667,1,"Phtf1os","LNG"
"Zc3h3",0.793627746477238,0.220004003506353,0.333,0.667,1,"Zc3h3","LNG"
"Trmu",0.793627746477238,0.220004003506353,0.333,0.667,1,"Trmu","LNG"
"Psmd4",0.793658092179606,0.0864884978718392,1,1,1,"Psmd4","LNG"
"Mapk1ip1l",0.793688274839993,0.253533905782365,0.667,1,1,"Mapk1ip1l","LNG"
"Mon2",0.793763301763694,-0.0621179309300286,0.667,0.667,1,"Mon2","LNG"
"Nme1",0.793839618988099,-0.120227905736477,1,1,1,"Nme1","LNG"
"Traf1",0.793862988832397,0.20381782864342,1,1,1,"Traf1","LNG"
"Rbm26",0.794004065343389,-0.121041004713822,0.667,1,1,"Rbm26","LNG"
"Ghitm",0.794125469990744,0.22548570957266,1,1,1,"Ghitm","LNG"
"Csrnp1",0.79427666899808,0.121492740221946,1,1,1,"Csrnp1","LNG"
"Cox6b1",0.794348242523986,0.08317459727391,1,1,1,"Cox6b1","LNG"
"Dipk1a",0.794384177048612,-0.0905564545429531,0.333,0.667,1,"Dipk1a","LNG"
"Pde2a",0.794883677406607,-0.10055896275983,0.333,0.667,1,"Pde2a","LNG"
"Cog3",0.794883677406607,-0.10055896275983,0.333,0.667,1,"Cog3","LNG"
"Kctd20",0.794883677406607,-0.10055896275983,0.333,0.667,1,"Kctd20","LNG"
"Stat1",0.794927129700604,0.132619649957713,1,1,1,"Stat1","LNG"
"Mospd3",0.795262093049482,0.26824067376307,0.667,0.333,1,"Mospd3","LNG"
"Oser1",0.795279158272106,0.0975293734698073,1,1,1,"Oser1","LNG"
"Capza1",0.795317452137241,0.165868276699112,1,1,1,"Capza1","LNG"
"Fgfr1op2",0.795351993879759,0.153695582111488,1,1,1,"Fgfr1op2","LNG"
"Kctd18",0.7954698504396,-0.139846235157923,0.333,0.667,1,"Kctd18","LNG"
"Uba6",0.7954698504396,-0.139846235157923,0.333,0.667,1,"Uba6","LNG"
"Mmab",0.7954698504396,-0.139846235157923,0.333,0.667,1,"Mmab","LNG"
"Bcl7a",0.7954698504396,-0.139846235157923,0.333,0.667,1,"Bcl7a","LNG"
"Vhl",0.7954698504396,-0.139846235157923,0.333,0.667,1,"Vhl","LNG"
"Zfp607a",0.7954698504396,-0.139846235157923,0.333,0.667,1,"Zfp607a","LNG"
"Hist3h2a",0.7954698504396,-0.139846235157923,0.333,0.667,1,"Hist3h2a","LNG"
"Sipa1",0.795543053931563,0.169224885209413,0.667,1,1,"Sipa1","LNG"
"Gm37233",0.796127979609301,-0.1351205425244,0,0.333,1,"Gm37233","LNG"
"Bivm",0.796127979609301,-0.1351205425244,0,0.333,1,"Bivm","LNG"
"Tyw5",0.796127979609301,-0.1351205425244,0,0.333,1,"Tyw5","LNG"
"Shisa4",0.796127979609301,-0.1351205425244,0,0.333,1,"Shisa4","LNG"
"Slc19a2",0.796127979609301,-0.1351205425244,0,0.333,1,"Slc19a2","LNG"
"Gm26685",0.796127979609301,-0.1351205425244,0,0.333,1,"Gm26685","LNG"
"Rps6kc1",0.796127979609301,-0.1351205425244,0,0.333,1,"Rps6kc1","LNG"
"4930570N18Rik",0.796127979609301,-0.1351205425244,0,0.333,1,"4930570N18Rik","LNG"
"Ralgds",0.796127979609301,-0.1351205425244,0,0.333,1,"Ralgds","LNG"
"Ptges2",0.796127979609301,-0.1351205425244,0,0.333,1,"Ptges2","LNG"
"Eng",0.796127979609301,-0.1351205425244,0,0.333,1,"Eng","LNG"
"Zbtb34",0.796127979609301,-0.1351205425244,0,0.333,1,"Zbtb34","LNG"
"Gtdc1",0.796127979609301,-0.1351205425244,0,0.333,1,"Gtdc1","LNG"
"Pla2r1",0.796127979609301,-0.1351205425244,0,0.333,1,"Pla2r1","LNG"
"Pax6",0.796127979609301,-0.1351205425244,0,0.333,1,"Pax6","LNG"
"Thbd",0.796127979609301,-0.1351205425244,0,0.333,1,"Thbd","LNG"
"Gm14295",0.796127979609301,-0.1351205425244,0,0.333,1,"Gm14295","LNG"
"Pld1",0.796127979609301,-0.1351205425244,0,0.333,1,"Pld1","LNG"
"Gm43570",0.796127979609301,-0.1351205425244,0,0.333,1,"Gm43570","LNG"
"Them4",0.796127979609301,-0.1351205425244,0,0.333,1,"Them4","LNG"
"Inka2",0.796127979609301,-0.1351205425244,0,0.333,1,"Inka2","LNG"
"Zgrf1",0.796127979609301,-0.1351205425244,0,0.333,1,"Zgrf1","LNG"
"Gm42567",0.796127979609301,-0.1351205425244,0,0.333,1,"Gm42567","LNG"
"Bach2os",0.796127979609301,-0.1351205425244,0,0.333,1,"Bach2os","LNG"
"Tstd2",0.796127979609301,-0.1351205425244,0,0.333,1,"Tstd2","LNG"
"Aknaos",0.796127979609301,-0.1351205425244,0,0.333,1,"Aknaos","LNG"
"Dmrta1",0.796127979609301,-0.1351205425244,0,0.333,1,"Dmrta1","LNG"
"Ttc39a",0.796127979609301,-0.1351205425244,0,0.333,1,"Ttc39a","LNG"
"Foxd2os",0.796127979609301,-0.1351205425244,0,0.333,1,"Foxd2os","LNG"
"Zfp691",0.796127979609301,-0.1351205425244,0,0.333,1,"Zfp691","LNG"
"Gm28874",0.796127979609301,-0.1351205425244,0,0.333,1,"Gm28874","LNG"
"Gm17300",0.796127979609301,-0.1351205425244,0,0.333,1,"Gm17300","LNG"
"Gpn2",0.796127979609301,-0.1351205425244,0,0.333,1,"Gpn2","LNG"
